count,entity,label,location_info
1,Icelandic,LOC,"{'place_id': 90836979, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 8476008896, 'lat': '51.3772025', 'lon': '0.0106614', 'class': 'amenity', 'type': 'fast_food', 'place_rank': 30, 'importance': 9.307927061870783e-05, 'addresstype': 'amenity', 'name': 'Icelandic', 'display_name': 'Icelandic, 24, Station Approach, Pickhurst, Hayes, London Borough of Bromley, London, Greater London, England, BR2 7EH, United Kingdom', 'boundingbox': ['51.3771525', '51.3772525', '0.0106114', '0.0107114']}"
1,Reykjavík District Court,ORG,"(None, None)"
1,Carlos Ghosn,PER,"(None, None)"
91,Japan,LOC,"{'place_id': 243496121, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 382313, 'lat': '36.5748441', 'lon': '139.2394179', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.9315776534175355, 'addresstype': 'country', 'name': '日本', 'display_name': '日本', 'boundingbox': ['20.2145811', '45.7112046', '122.7141754', '154.2055410']}"
11,Lebanon,LOC,"{'place_id': 323755160, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 417767, 'lat': '40.375713', 'lon': '-76.4626118', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.5646750458887808, 'addresstype': 'county', 'name': 'Lebanon County', 'display_name': 'Lebanon County, Pennsylvania, United States', 'boundingbox': ['40.1957824', '40.5551092', '-76.6790914', '-76.1514553']}"
11,AFP,ORG,"{'place_id': 262983862, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 81029279, 'lat': '48.105314', 'lon': '-1.6673866217783337', 'class': 'office', 'type': 'company', 'place_rank': 30, 'importance': 0.6538305183347498, 'addresstype': 'office', 'name': 'Agence France-Presse', 'display_name': 'Agence France-Presse, 24, Avenue des Français Libres, La Petite Californie, Saint-Hélier, Thabor - Saint-Hélier - Alphonse Guérin, Quartiers Centre, Rennes, Ille-et-Vilaine, Bretagne, France métropolitaine, 35000, France', 'boundingbox': ['48.1052499', '48.1053996', '-1.6676454', '-1.6671415']}"
1,Renault-Nissan,ORG,"{'place_id': 6371617, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 166257643, 'lat': '-25.52698435', 'lon': '-49.11804498707822', 'class': 'landuse', 'type': 'industrial', 'place_rank': 22, 'importance': 0.10672484245059889, 'addresstype': 'industrial', 'name': 'Renault-Nissan', 'display_name': 'Renault-Nissan, Roseira de São Sebastião, São José dos Pinhais, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, Brasil', 'boundingbox': ['-25.5396095', '-25.5159420', '-49.1270623', '-49.1122448']}"
1,Ghosn,ORG,"{'place_id': 92886957, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 10565017540, 'lat': '50.6348153', 'lon': '3.0566598', 'class': 'amenity', 'type': 'restaurant', 'place_rank': 30, 'importance': 7.532082093533253e-05, 'addresstype': 'amenity', 'name': 'Ghosn', 'display_name': 'Ghosn, Boulevard de la Liberté, Euralille, Lille-Centre, Lille, Nord, Hauts-de-France, France métropolitaine, 59800, France', 'boundingbox': ['50.6347653', '50.6348653', '3.0566098', '3.0567098']}"
1,Omani,LOC,"{'place_id': 39436696, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 305138, 'lat': '21.0000287', 'lon': '57.0036901', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.730781813539304, 'addresstype': 'country', 'name': 'عمان', 'display_name': 'عمان', 'boundingbox': ['16.4649608', '26.7026780', '52.0000004', '60.0545770']}"
1,Suhail Bahwan Automobiles,ORG,"{'place_id': 39415337, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4955435347, 'lat': '23.6095574', 'lon': '58.492717', 'class': 'shop', 'type': 'car', 'place_rank': 30, 'importance': 6.517509727621909e-05, 'addresstype': 'shop', 'name': 'Suhail Bahwan Automobiles LLC', 'display_name': 'Suhail Bahwan Automobiles LLC, 205, طريق مسقط السريع, مسقط, 282, عمان', 'boundingbox': ['23.6095074', '23.6096074', '58.4926670', '58.4927670']}"
1,SBA,ORG,"{'place_id': 274137001, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 5404223, 'lat': '37.1529622', 'lon': '-7.8879138', 'class': 'boundary', 'type': 'administrative', 'place_rank': 14, 'importance': 0.4452364843030588, 'addresstype': 'town', 'name': 'São Brás de Alportel', 'display_name': 'São Brás de Alportel, Faro, Portugal', 'boundingbox': ['37.1225152', '37.2687657', '-7.9659990', '-7.7849228']}"
12,Paris,LOC,"{'place_id': 88715228, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 7444, 'lat': '48.8588897', 'lon': '2.3200410217200766', 'class': 'boundary', 'type': 'administrative', 'place_rank': 15, 'importance': 0.8845663630228834, 'addresstype': 'suburb', 'name': 'Paris', 'display_name': 'Paris, France métropolitaine, France', 'boundingbox': ['48.8155755', '48.9021560', '2.2241220', '2.4697602']}"
1,Nanterre,LOC,"{'place_id': 89384224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 85799, 'lat': '48.8924273', 'lon': '2.2071267', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.5834513947191234, 'addresstype': 'town', 'name': 'Nanterre', 'display_name': 'Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92000, France', 'boundingbox': ['48.8742290', '48.9205991', '2.1693020', '2.2342320']}"
1,Ghosn,PER,"{'place_id': 92886957, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 10565017540, 'lat': '50.6348153', 'lon': '3.0566598', 'class': 'amenity', 'type': 'restaurant', 'place_rank': 30, 'importance': 7.532082093533253e-05, 'addresstype': 'amenity', 'name': 'Ghosn', 'display_name': 'Ghosn, Boulevard de la Liberté, Euralille, Lille-Centre, Lille, Nord, Hauts-de-France, France métropolitaine, 59800, France', 'boundingbox': ['50.6347653', '50.6348653', '3.0566098', '3.0567098']}"
5,Nissan,ORG,"{'place_id': 229993611, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 232954830, 'lat': '17.37399515', 'lon': '78.55810936158971', 'class': 'shop', 'type': 'car', 'place_rank': 30, 'importance': 0.6469420362355681, 'addresstype': 'shop', 'name': 'Nissan Car Showroom', 'display_name': 'Nissan Car Showroom, Nagole Flyover, Ananda Nagar, Ward 11 Nagole, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500068, India', 'boundingbox': ['17.3737896', '17.3742098', '78.5578997', '78.5583273']}"
5,Renault,ORG,"{'place_id': 79607937, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5680260052, 'lat': '44.8439588', 'lon': '4.9632877', 'class': 'shop', 'type': 'car_repair', 'place_rank': 30, 'importance': 0.6625317353006646, 'addresstype': 'shop', 'name': 'Garage Terrail', 'display_name': 'Garage Terrail, Les Coteaux, Montmeyran, Valence, Drôme, Auvergne-Rhône-Alpes, France métropolitaine, 26120, France', 'boundingbox': ['44.8439088', '44.8440088', '4.9632377', '4.9633377']}"
1,Mitsubishi Motors,ORG,"{'place_id': 248545074, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 193060461, 'lat': '34.97479265', 'lon': '135.7469611551468', 'class': 'landuse', 'type': 'retail', 'place_rank': 22, 'importance': 0.10674198138399327, 'addresstype': 'retail', 'name': 'MITSUBISHI MOTORS', 'display_name': 'MITSUBISHI MOTORS, 南区, 京都市, 京都府, 日本', 'boundingbox': ['34.9743381', '34.9752582', '135.7461948', '135.7477332']}"
1,Greg Kelly,PER,"(None, None)"
1,Seagate Technology,ORG,"{'place_id': 301086174, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 590206686, 'lat': '40.154903000000004', 'lon': '-105.17350683295587', 'class': 'landuse', 'type': 'industrial', 'place_rank': 22, 'importance': 0.5013617985669243, 'addresstype': 'industrial', 'name': 'Seagate Technology', 'display_name': 'Seagate Technology, Longmont, Boulder County, Colorado, United States', 'boundingbox': ['40.1526841', '40.1571818', '-105.1760856', '-105.1712803']}"
312,China,LOC,"{'place_id': 222749138, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 270056, 'lat': '35.0000663', 'lon': '104.999955', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.9310934514393128, 'addresstype': 'country', 'name': '中国', 'display_name': '中国', 'boundingbox': ['8.6650385', '53.5608154', '73.4997347', '134.7754563']}"
19,Huawei,ORG,"{'place_id': 96185087, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 12106783899, 'lat': '50.8392947', 'lon': '4.3809715', 'class': 'office', 'type': 'company', 'place_rank': 30, 'importance': 0.5979152346186551, 'addresstype': 'office', 'name': 'Huawei', 'display_name': ""Huawei, Chaussée d'Etterbeek - Steenweg op Etterbeek, Bruxelles - Brussel, Etterbeek, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, 1040, België / Belgique / Belgien"", 'boundingbox': ['50.8392447', '50.8393447', '4.3809215', '4.3810215']}"
1,Department of Commerce,ORG,"{'place_id': 230151281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 328700810, 'lat': '18.547970749999998', 'lon': '73.82772358246837', 'class': 'building', 'type': 'university', 'place_rank': 30, 'importance': 6.893644617375475e-05, 'addresstype': 'building', 'name': 'Department of Commerce', 'display_name': 'Department of Commerce, Main gate-IUCAA road, Model Colony, Khadki, Pune City, Pune, Maharashtra, 411007, India', 'boundingbox': ['18.5478024', '18.5482466', '73.8274988', '73.8279073']}"
43,Washington,LOC,"{'place_id': 394523734, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 5396194, 'lat': '38.8950368', 'lon': '-77.0365427', 'class': 'place', 'type': 'city', 'place_rank': 16, 'importance': 0.8030666834340177, 'addresstype': 'city', 'name': 'Washington', 'display_name': 'Washington, District of Columbia, United States', 'boundingbox': ['38.7916303', '38.9959680', '-77.1197949', '-76.9093660']}"
2,Skudai,LOC,"{'place_id': 236250066, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 254072828, 'lat': '1.5369721', 'lon': '103.662103', 'class': 'place', 'type': 'town', 'place_rank': 18, 'importance': 0.4570379194678891, 'addresstype': 'town', 'name': 'Skudai', 'display_name': 'Skudai, Iskandar Puteri, Johor Bahru, Johor, 81210, Malaysia', 'boundingbox': ['1.4969721', '1.5769721', '103.6221030', '103.7021030']}"
8,Johor,LOC,"{'place_id': 236000231, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 2939653, 'lat': '2.0228821', 'lon': '103.3114564', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.6264064455953926, 'addresstype': 'state', 'name': 'Johor', 'display_name': 'Johor, Malaysia', 'boundingbox': ['1.1955000', '2.8346410', '102.3474851', '104.7512029']}"
1,Nurul Shahira A'shiqin Sulaiman,PER,"(None, None)"
1,Johor Bahru Sessions Court,ORG,"(None, None)"
1,Kamarul Zaman Mamat,PER,"(None, None)"
1,Nurul Shahira A’shiqin,PER,"(None, None)"
1,WhatsApp,ORG,"{'place_id': 34637799, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 596114732, 'lat': '-4.397283', 'lon': '15.35915600964389', 'class': 'amenity', 'type': 'bar', 'place_rank': 30, 'importance': 7.549172198057553e-05, 'addresstype': 'amenity', 'name': 'Whatsapp', 'display_name': 'Whatsapp, 715, 17ème Rue, Maziba, Matete, Kinshasa, République démocratique du Congo', 'boundingbox': ['-4.3973333', '-4.3972328', '15.3591214', '15.3591906']}"
1,Telegram,ORG,"{'place_id': 325437404, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 312133439, 'lat': '43.6406922941572', 'lon': '-79.39463098018416', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.05341463569085218, 'addresstype': 'road', 'name': 'Telegram Mews', 'display_name': 'Telegram Mews, CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3Z9, Canada', 'boundingbox': ['43.6402553', '43.6411294', '-79.3948176', '-79.3944441']}"
1,US Department of Labor,ORG,"{'place_id': 293452469, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 9925906189, 'lat': '33.4510574', 'lon': '-112.0755996', 'class': 'office', 'type': 'government', 'place_rank': 30, 'importance': 7.330205233839959e-05, 'addresstype': 'office', 'name': 'US Department of Labor', 'display_name': 'US Department of Labor, 230, North 1st Avenue, Phoenix, Maricopa County, Arizona, 85003, United States', 'boundingbox': ['33.4510074', '33.4511074', '-112.0756496', '-112.0755496']}"
1,Southeast,LOC,"{'place_id': 330308578, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 350431417, 'lat': '41.4134491', 'lon': '-73.6231505', 'class': 'railway', 'type': 'station', 'place_rank': 30, 'importance': 0.3463632002867496, 'addresstype': 'railway', 'name': 'Southeast', 'display_name': 'Southeast, Independent Way, Town of Southeast, Putnam County, New York, 10508, United States', 'boundingbox': ['41.4084491', '41.4184491', '-73.6281505', '-73.6181505']}"
3,Kentucky,LOC,"{'place_id': 312692163, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 161655, 'lat': '37.5726028', 'lon': '-85.1551411', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7542074270985484, 'addresstype': 'state', 'name': 'Kentucky', 'display_name': 'Kentucky, United States', 'boundingbox': ['36.4971180', '39.1477997', '-89.5715090', '-81.9645413']}"
5,Indiana,LOC,"{'place_id': 312827928, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 161816, 'lat': '40.3270127', 'lon': '-86.1746933', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7622056348044856, 'addresstype': 'state', 'name': 'Indiana', 'display_name': 'Indiana, United States', 'boundingbox': ['37.7716793', '41.7613680', '-88.0972043', '-84.7846090']}"
2,Maryland,LOC,"{'place_id': 322216801, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 162112, 'lat': '39.5162401', 'lon': '-76.9382069', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7696793862748279, 'addresstype': 'state', 'name': 'Maryland', 'display_name': 'Maryland, United States', 'boundingbox': ['37.8865288', '39.7230286', '-79.4873055', '-74.9852049']}"
3,Ohio,LOC,"{'place_id': 342128182, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 162061, 'lat': '40.2253569', 'lon': '-82.6881395', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7873254953112585, 'addresstype': 'state', 'name': 'Ohio', 'display_name': 'Ohio, United States', 'boundingbox': ['38.4031419', '42.3246919', '-84.8203361', '-80.5189601']}"
2,Labor Department,ORG,"{'place_id': 232605653, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 236941516, 'lat': '9.66629565', 'lon': '80.00694871716374', 'class': 'office', 'type': 'government', 'place_rank': 30, 'importance': 5.708323796440097e-05, 'addresstype': 'office', 'name': 'Labor Department', 'display_name': 'Labor Department, Sivan Pannai Road, Mixed retail residential, Jaffna, Jaffna District, Northern Province, 40000, Sri Lanka', 'boundingbox': ['9.6662395', '9.6663518', '80.0068872', '80.0070102']}"
1,Wage and Hour Division,ORG,"{'place_id': 280218699, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7432638747, 'lat': '30.0240943', 'lon': '-90.2394272', 'class': 'office', 'type': 'government', 'place_rank': 30, 'importance': 5.674143587391497e-05, 'addresstype': 'office', 'name': 'U.S. Department of Labor Wage and Hour Division', 'display_name': 'U.S. Department of Labor Wage and Hour Division, 3715, Williams Boulevard, Kenner, Jefferson Parish, Louisiana, 70065, United States', 'boundingbox': ['30.0240443', '30.0241443', '-90.2394772', '-90.2393772']}"
1,Kentucky McDonald’s,ORG,"{'place_id': 313929821, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 339259012, 'lat': '38.15253435', 'lon': '-85.83560726181196', 'class': 'amenity', 'type': 'fast_food', 'place_rank': 30, 'importance': 7.196688792243865e-05, 'addresstype': 'amenity', 'name': ""McDonald's"", 'display_name': ""McDonald's, 6701, Dixie Highway, Louisville, Jefferson County, Kentucky, 40258, United States"", 'boundingbox': ['38.1522777', '38.1527196', '-85.8357577', '-85.8354590']}"
